1035	0.00476
1034.5	0.00455
1034	0.00459
1033.5	0.00513
1033	0.00482
1032.5	0.00484
1032	0.00466
1031.5	0.00516
1031	0.00467
1030.5	0.00492
1030	0.00478
1029.5	0.00471
1029	0.00447
1028.5	0.00479
1028	0.00476
1027.5	0.00481
1027	0.00464
1026.5	0.00502
1026	0.00479
1025.5	0.00457
1025	0.00465
1024.5	0.00497
1024	0.00486
1023.5	0.00517
1023	0.00486
1022.5	0.00516
1022	0.00469
1021.5	0.00501
1021	0.00488
1020.5	0.00499
1020	0.00461
1019.5	0.00476
1019	0.00484
1018.5	0.00502
1018	0.00485
1017.5	0.00504
1017	0.0048
1016.5	0.00489
1016	0.0048
1015.5	0.00507
1015	0.00466
1014.5	0.00506
1014	0.00487
1013.5	0.00485
1013	0.00453
1012.5	0.00507
1012	0.00485
1011.5	0.00515
1011	0.00473
1010.5	0.00486
1010	0.00475
1009.5	0.00524
1009	0.00476
1008.5	0.00501
1008	0.00475
1007.5	0.00484
1007	0.0048
1006.5	0.00485
1006	0.00475
1005.5	0.005
1005	0.00493
1004.5	0.00504
1004	0.00476
1003.5	0.00486
1003	0.00493
1002.5	0.00497
1002	0.00471
1001.5	0.00468
1001	0.00469
1000.5	0.00465
1000	0.00465
999.5	0.00462
999	0.00462
998.5	0.00479
998	0.00465
997.5	0.00509
997	0.00469
996.5	0.00503
996	0.00465
995.5	0.00486
995	0.00466
994.5	0.0045
994	0.0044
993.5	0.00469
993	0.00478
992.5	0.00509
992	0.00453
991.5	0.00495
991	0.00468
990.5	0.00484
990	0.0046
989.5	0.00482
989	0.00463
988.5	0.00468
988	0.00447
987.5	0.00474
987	0.00479
986.5	0.00444
986	0.00461
985.5	0.00484
985	0.00475
984.5	0.0048
984	0.00456
983.5	0.00445
983	0.00462
982.5	0.00447
982	0.00445
981.5	0.00432
981	0.00453
980.5	0.00436
980	0.00446
979.5	0.0046
979	0.00452
978.5	0.00469
978	0.0044
977.5	0.0049
977	0.00446
976.5	0.00509
976	0.00424
975.5	0.00451
975	0.00437
974.5	0.00474
974	0.00423
973.5	0.00478
973	0.00433
972.5	0.00451
972	0.00429
971.5	0.00428
971	0.00434
970.5	0.00438
970	0.00449
969.5	0.00473
969	0.00443
968.5	0.0045
968	0.00454
967.5	0.00439
967	0.00445
966.5	0.00443
966	0.00447
965.5	0.00406
965	0.00468
964.5	0.00448
964	0.00448
963.5	0.0045
963	0.00471
962.5	0.00491
962	0.00441
961.5	0.00426
961	0.00444
960.5	0.0045
960	0.0043
959.5	0.00445
959	0.0042
958.5	0.00459
958	0.00447
957.5	0.00491
957	0.00425
956.5	0.00493
956	0.00443
955.5	0.00506
955	0.00437
954.5	0.00469
954	0.00455
953.5	0.00492
953	0.00452
952.5	0.00491
952	0.00451
951.5	0.00472
951	0.00472
950.5	0.00496
950	0.00478
949.5	0.00446
949	0.00476
948.5	0.00486
948	0.00484
947.5	0.00464
947	0.00489
946.5	0.00464
946	0.00491
945.5	0.00531
945	0.0047
944.5	0.00469
944	0.00484
943.5	0.00493
943	0.0048
942.5	0.00522
942	0.00474
941.5	0.00503
941	0.00472
940.5	0.00507
940	0.00463
939.5	0.0053
939	0.00483
938.5	0.00511
938	0.00471
937.5	0.00516
937	0.00482
936.5	0.00526
936	0.0048
935.5	0.0053
935	0.00494
934.5	0.00514
934	0.00501
933.5	0.00495
933	0.00501
932.5	0.00497
932	0.00503
931.5	0.00525
931	0.00523
930.5	0.00486
930	0.00511
929.5	0.0048
929	0.0051
928.5	0.0052
928	0.00524
927.5	0.00537
927	0.00495
926.5	0.0052
926	0.00519
925.5	0.00505
925	0.00508
924.5	0.0054
924	0.00509
923.5	0.00519
923	0.00483
922.5	0.00551
922	0.00501
921.5	0.00523
921	0.00488
920.5	0.00545
920	0.00494
919.5	0.00561
919	0.00515
918.5	0.00531
918	0.00497
917.5	0.00541
917	0.00523
916.5	0.005
916	0.00512
915.5	0.00563
915	0.00527
914.5	0.00518
914	0.00521
913.5	0.00538
913	0.0052
912.5	0.00527
912	0.00539
911.5	0.00557
911	0.0054
910.5	0.00508
910	0.00538
909.5	0.00506
909	0.00534
908.5	0.00545
908	0.00535
907.5	0.00502
907	0.00529
906.5	0.00544
906	0.00517
905.5	0.00544
905	0.00528
904.5	0.00564
904	0.00519
903.5	0.00528
903	0.00513
902.5	0.00573
902	0.00515
901.5	0.00581
901	0.00524
900.5	0.00554
900	0.00503
899.5	0.00555
899	0.00516
898.5	0.00567
898	0.00522
897.5	0.00528
897	0.00531
896.5	0.00557
896	0.00533
895.5	0.00547
895	0.00545
894.5	0.00536
894	0.00553
893.5	0.00545
893	0.00544
892.5	0.0053
892	0.00563
891.5	0.00534
891	0.00554
890.5	0.00573
890	0.00558
889.5	0.00538
889	0.00559
888.5	0.00562
888	0.00563
887.5	0.0055
887	0.00538
886.5	0.00538
886	0.00545
885.5	0.00588
885	0.00527
884.5	0.00589
884	0.00539
883.5	0.00555
883	0.00527
882.5	0.00565
882	0.00528
881.5	0.00613
881	0.00536
880.5	0.00535
880	0.00539
879.5	0.00594
879	0.00555
878.5	0.00536
878	0.00536
877.5	0.00532
877	0.00567
876.5	0.00577
876	0.00576
875.5	0.00539
875	0.00561
874.5	0.00513
874	0.00578
873.5	0.00564
873	0.00576
872.5	0.0056
872	0.00567
871.5	0.00532
871	0.00569
870.5	0.0057
870	0.00569
869.5	0.00555
869	0.00562
868.5	0.00597
868	0.00561
867.5	0.00582
867	0.00551
866.5	0.00584
866	0.00529
865.5	0.00565
865	0.00541
864.5	0.00608
864	0.00539
863.5	0.00613
863	0.00535
862.5	0.00614
862	0.00555
861.5	0.00587
861	0.00549
860.5	0.00558
860	0.00561
859.5	0.00573
859	0.00572
858.5	0.00574
858	0.00573
857.5	0.00544
857	0.00587
856.5	0.00556
856	0.0059
855.5	0.00571
855	0.00587
854.5	0.00574
854	0.00589
853.5	0.00601
853	0.00579
852.5	0.00568
852	0.00569
851.5	0.0061
851	0.00574
850.5	0.00567
850	0.00554
849.5	0.00587
849	0.00568
848.5	0.00595
848	0.00547
847.5	0.00611
847	0.00561
846.5	0.0063
846	0.00552
845.5	0.00593
845	0.00561
844.5	0.00619
844	0.0057
843.5	0.0059
843	0.00563
842.5	0.00608
842	0.00581
841.5	0.006
841	0.00604
840.5	0.00564
840	0.00594
839.5	0.00615
839	0.00605
838.5	0.00584
838	0.00594
837.5	0.00593
837	0.00612
836.5	0.00576
836	0.00596
835.5	0.00622
835	0.0061
834.5	0.00592
834	0.00589
833.5	0.00632
833	0.00607
832.5	0.00601
832	0.00574
831.5	0.00645
831	0.0058
830.5	0.00632
830	0.00567
829.5	0.00642
829	0.00576
828.5	0.00662
828	0.00571
827.5	0.00647
827	0.0058
826.5	0.00645
826	0.00583
825.5	0.00635
825	0.00601
824.5	0.00645
824	0.00587
823.5	0.00646
823	0.00615
822.5	0.00617
822	0.00606
821.5	0.00637
821	0.0064
820.5	0.00613
820	0.0063
819.5	0.00608
819	0.00622
818.5	0.00636
818	0.00638
817.5	0.0063
817	0.00614
816.5	0.00634
816	0.00644
815.5	0.00654
815	0.00598
814.5	0.00651
814	0.00608
813.5	0.00655
813	0.00606
812.5	0.00692
812	0.00588
811.5	0.00672
811	0.00621
810.5	0.00695
810	0.00584
809.5	0.00709
809	0.00637
808.5	0.00702
808	0.00605
807.5	0.00736
807	0.00629
806.5	0.00667
806	0.00654
805.5	0.00686
805	0.00614
804.5	0.00707
804	0.00695
803.5	0.00676
803	0.00616
802.5	0.00702
802	0.00691
801.5	0.00693
801	0.00632
800.5	0.00766
800	0.00657
799.5	0.00717
799	0.00644
798.5	0.00659
798	0.00627
797.5	0.00671
797	0.00654
796.5	0.00676
796	0.00653
795.5	0.00653
795	0.00637
794.5	0.00694
794	0.00631
793.5	0.00649
793	0.00655
792.5	0.00655
792	0.00653
791.5	0.0068
791	0.0065
790.5	0.00653
790	0.00673
789.5	0.0067
789	0.00684
788.5	0.0066
788	0.00683
787.5	0.00671
787	0.00677
786.5	0.00639
786	0.00668
785.5	0.00662
785	0.00678
784.5	0.00686
784	0.00686
783.5	0.00667
783	0.00682
782.5	0.00692
782	0.00668
781.5	0.00695
781	0.00668
780.5	0.00683
780	0.00655
779.5	0.00709
779	0.00662
778.5	0.00671
778	0.00675
777.5	0.00683
777	0.00648
776.5	0.00723
776	0.00669
775.5	0.00688
775	0.00688
774.5	0.00701
774	0.00667
773.5	0.00691
773	0.00656
772.5	0.00701
772	0.00702
771.5	0.0071
771	0.00708
770.5	0.00723
770	0.00731
769.5	0.00699
769	0.00719
768.5	0.00693
768	0.00724
767.5	0.00698
767	0.00717
766.5	0.00711
766	0.00731
765.5	0.00705
765	0.00745
764.5	0.00729
764	0.00726
763.5	0.00713
763	0.00719
762.5	0.00728
762	0.0073
761.5	0.00728
761	0.00711
760.5	0.00754
760	0.00736
759.5	0.00749
759	0.00718
758.5	0.00752
758	0.00705
757.5	0.00747
757	0.00719
756.5	0.00748
756	0.00739
755.5	0.00758
755	0.00729
754.5	0.0077
754	0.00748
753.5	0.00773
753	0.00746
752.5	0.00746
752	0.00725
751.5	0.00757
751	0.00758
750.5	0.00728
750	0.00776
749.5	0.00738
749	0.0077
748.5	0.00777
748	0.00788
747.5	0.0076
747	0.00784
746.5	0.00756
746	0.00768
745.5	0.00781
745	0.00774
744.5	0.00748
744	0.00764
743.5	0.00763
743	0.00767
742.5	0.00782
742	0.00807
741.5	0.00801
741	0.00762
740.5	0.00824
740	0.00749
739.5	0.00814
739	0.00799
738.5	0.00792
738	0.00778
737.5	0.008
737	0.00791
736.5	0.00802
736	0.00822
735.5	0.00803
735	0.00821
734.5	0.0081
734	0.00809
733.5	0.00811
733	0.00809
732.5	0.00806
732	0.00808
731.5	0.00808
731	0.00831
730.5	0.00816
730	0.00835
729.5	0.00828
729	0.00869
728.5	0.00833
728	0.00817
727.5	0.00837
727	0.00856
726.5	0.0084
726	0.00848
725.5	0.00845
725	0.0085
724.5	0.00859
724	0.00849
723.5	0.00857
723	0.00856
722.5	0.00858
722	0.00856
721.5	0.00877
721	0.00854
720.5	0.00871
720	0.00886
719.5	0.00891
719	0.00868
718.5	0.00872
718	0.00865
717.5	0.00889
717	0.00899
716.5	0.00889
716	0.00874
715.5	0.00891
715	0.00879
714.5	0.00896
714	0.00906
713.5	0.00912
713	0.00898
712.5	0.00906
712	0.00932
711.5	0.00916
711	0.00923
710.5	0.0091
710	0.00906
709.5	0.00945
709	0.00906
708.5	0.00916
708	0.0093
707.5	0.00946
707	0.00942
706.5	0.0095
706	0.00937
705.5	0.00928
705	0.00957
704.5	0.00948
704	0.00937
703.5	0.00958
703	0.00945
702.5	0.00994
702	0.0099
701.5	0.00962
701	0.00955
700.5	0.00957
700	0.00969
699.5	0.00964
699	0.00956
698.5	0.00966
698	0.00999
697.5	0.00967
697	0.01006
696.5	0.00984
696	0.01019
695.5	0.0101
695	0.01026
694.5	0.01009
694	0.00995
693.5	0.00967
693	0.01001
692.5	0.01016
692	0.01015
691.5	0.01046
691	0.01016
690.5	0.01039
690	0.01059
689.5	0.01067
689	0.01052
688.5	0.01049
688	0.01064
687.5	0.01057
687	0.01078
686.5	0.01083
686	0.01061
685.5	0.01076
685	0.01059
684.5	0.01088
684	0.01069
683.5	0.01081
683	0.0107
682.5	0.01113
682	0.01129
681.5	0.01087
681	0.01093
680.5	0.01091
680	0.01113
679.5	0.01093
679	0.01118
678.5	0.01129
678	0.01153
677.5	0.01148
677	0.01171
676.5	0.01137
676	0.01156
675.5	0.01154
675	0.01146
674.5	0.01151
674	0.01161
673.5	0.01189
673	0.01182
672.5	0.01198
672	0.01189
671.5	0.01206
671	0.01167
670.5	0.01219
670	0.01204
669.5	0.01226
669	0.01191
668.5	0.01218
668	0.01208
667.5	0.01235
667	0.0125
666.5	0.01239
666	0.01245
665.5	0.01228
665	0.01239
664.5	0.01255
664	0.01275
663.5	0.01263
663	0.01313
662.5	0.01302
662	0.0131
661.5	0.01299
661	0.01305
660.5	0.01295
660	0.01322
659.5	0.01294
659	0.01333
658.5	0.01294
658	0.0135
657.5	0.0133
657	0.01347
656.5	0.01321
656	0.01338
655.5	0.01337
655	0.01362
654.5	0.01384
654	0.01356
653.5	0.01408
653	0.01398
652.5	0.01425
652	0.014
651.5	0.0142
651	0.01364
650.5	0.01454
650	0.01439
649.5	0.01434
649	0.01438
648.5	0.0148
648	0.01445
647.5	0.01473
647	0.01497
646.5	0.01473
646	0.01505
645.5	0.01508
645	0.0152
644.5	0.01538
644	0.01554
643.5	0.01487
643	0.01539
642.5	0.01506
642	0.01576
641.5	0.01539
641	0.01576
640.5	0.01561
640	0.01621
639.5	0.0158
639	0.01631
638.5	0.01594
638	0.01642
637.5	0.01609
637	0.01636
636.5	0.01639
636	0.01662
635.5	0.0166
635	0.01684
634.5	0.0167
634	0.0167
633.5	0.01711
633	0.01691
632.5	0.01732
632	0.01713
631.5	0.01755
631	0.01708
630.5	0.01761
630	0.01769
629.5	0.0178
629	0.01786
628.5	0.01771
628	0.01814
627.5	0.0182
627	0.01826
626.5	0.01823
626	0.01848
625.5	0.01808
625	0.01896
624.5	0.01838
624	0.01908
623.5	0.01879
623	0.0192
622.5	0.01895
622	0.01929
621.5	0.01906
621	0.01956
620.5	0.01945
620	0.01988
619.5	0.01962
619	0.02022
618.5	0.02011
618	0.02021
617.5	0.02031
617	0.02036
616.5	0.02046
616	0.02056
615.5	0.02105
615	0.02071
614.5	0.02114
614	0.02099
613.5	0.02118
613	0.02153
612.5	0.0216
612	0.02144
611.5	0.02185
611	0.02175
610.5	0.02218
610	0.02221
609.5	0.0227
609	0.0226
608.5	0.02262
608	0.02308
607.5	0.0229
607	0.02326
606.5	0.02314
606	0.02371
605.5	0.02347
605	0.02404
604.5	0.02365
604	0.0245
603.5	0.02411
603	0.02452
602.5	0.02445
602	0.02501
601.5	0.02475
601	0.02512
600.5	0.02525
600	0.02537
599.5	0.02577
599	0.0261
598.5	0.02576
598	0.02642
597.5	0.02658
597	0.02656
596.5	0.02678
596	0.02698
595.5	0.02726
595	0.02725
594.5	0.02765
594	0.02772
593.5	0.02802
593	0.02819
592.5	0.02844
592	0.02831
591.5	0.02901
591	0.0289
590.5	0.02929
590	0.02945
589.5	0.02952
589	0.03021
588.5	0.03031
588	0.03033
587.5	0.0304
587	0.03131
586.5	0.03071
586	0.0316
585.5	0.03124
585	0.03212
584.5	0.03159
584	0.03266
583.5	0.03226
583	0.03299
582.5	0.03321
582	0.03339
581.5	0.03368
581	0.03399
580.5	0.0344
580	0.03474
579.5	0.03487
579	0.03483
578.5	0.03558
578	0.0359
577.5	0.03606
577	0.03621
576.5	0.03718
576	0.03702
575.5	0.03776
575	0.03787
574.5	0.03814
574	0.0382
573.5	0.03887
573	0.03886
572.5	0.03927
572	0.03988
571.5	0.03986
571	0.0405
570.5	0.0405
570	0.04114
569.5	0.04153
569	0.04179
568.5	0.0423
568	0.04258
567.5	0.04284
567	0.04328
566.5	0.04392
566	0.04402
565.5	0.04457
565	0.04541
564.5	0.04552
564	0.04629
563.5	0.04639
563	0.04706
562.5	0.04722
562	0.04827
561.5	0.04813
561	0.04913
560.5	0.0494
560	0.04983
559.5	0.05033
559	0.05089
558.5	0.05118
558	0.05155
557.5	0.05221
557	0.05288
556.5	0.05328
556	0.05341
555.5	0.0542
555	0.05456
554.5	0.05564
554	0.05571
553.5	0.05631
553	0.05668
552.5	0.05726
552	0.05771
551.5	0.05866
551	0.05897
550.5	0.05975
550	0.06012
549.5	0.06076
549	0.0613
548.5	0.06195
548	0.06228
547.5	0.06289
547	0.06391
546.5	0.0641
546	0.06511
545.5	0.06531
545	0.06633
544.5	0.06645
544	0.06755
543.5	0.06762
543	0.06848
542.5	0.06897
542	0.06979
541.5	0.07058
541	0.07088
540.5	0.07133
540	0.07208
539.5	0.07277
539	0.0734
538.5	0.0742
538	0.07461
537.5	0.07516
537	0.07547
536.5	0.07675
536	0.0766
535.5	0.07772
535	0.07796
534.5	0.07867
534	0.07928
533.5	0.07981
533	0.08
532.5	0.08094
532	0.08126
531.5	0.08183
531	0.08214
530.5	0.08298
530	0.08303
529.5	0.08362
529	0.08449
528.5	0.08449
528	0.08535
527.5	0.08546
527	0.08616
526.5	0.08608
526	0.08691
525.5	0.08683
525	0.08744
524.5	0.08787
524	0.08818
523.5	0.08828
523	0.08873
522.5	0.08899
522	0.08868
521.5	0.0893
521	0.08929
520.5	0.0898
520	0.08967
519.5	0.09025
519	0.08997
518.5	0.09044
518	0.08982
517.5	0.09047
517	0.08998
516.5	0.09042
516	0.08998
515.5	0.0903
515	0.09005
514.5	0.09012
514	0.08989
513.5	0.0901
513	0.08961
512.5	0.08976
512	0.08941
511.5	0.08926
511	0.08904
510.5	0.08901
510	0.08899
509.5	0.08861
509	0.08852
508.5	0.0878
508	0.0883
507.5	0.08734
507	0.08765
506.5	0.08657
506	0.08675
505.5	0.08604
505	0.08625
504.5	0.08547
504	0.08541
503.5	0.08468
503	0.08433
502.5	0.08388
502	0.08357
501.5	0.08333
501	0.08274
500.5	0.0824
500	0.08188
499.5	0.08178
499	0.08109
498.5	0.08122
498	0.08026
497.5	0.0804
497	0.07937
496.5	0.07955
496	0.07843
495.5	0.07851
495	0.07751
494.5	0.07751
494	0.077
493.5	0.0768
493	0.07633
492.5	0.07628
492	0.07536
491.5	0.07536
491	0.07483
490.5	0.07405
490	0.074
489.5	0.07376
489	0.07337
488.5	0.07285
488	0.07281
487.5	0.07195
487	0.07207
486.5	0.07135
486	0.07146
485.5	0.07062
485	0.07074
484.5	0.07004
484	0.07044
483.5	0.06957
483	0.06958
482.5	0.06881
482	0.06886
481.5	0.06865
481	0.06812
480.5	0.06823
480	0.06757
479.5	0.06781
479	0.06701
478.5	0.06731
478	0.06659
477.5	0.06662
477	0.06619
476.5	0.06613
476	0.06553
475.5	0.06576
475	0.06507
474.5	0.06556
474	0.06502
473.5	0.06513
473	0.06477
472.5	0.06457
472	0.06445
471.5	0.06407
471	0.06405
470.5	0.06372
470	0.06375
469.5	0.06337
469	0.06337
468.5	0.06307
468	0.06334
467.5	0.0625
467	0.06293
466.5	0.06267
466	0.06279
465.5	0.06251
465	0.06244
464.5	0.06201
464	0.06215
463.5	0.06192
463	0.06161
462.5	0.06179
462	0.06154
461.5	0.06142
461	0.06122
460.5	0.06146
460	0.06108
459.5	0.06154
459	0.06093
458.5	0.06128
458	0.06097
457.5	0.06143
457	0.06059
456.5	0.06098
456	0.06037
455.5	0.06079
455	0.06021
454.5	0.06081
454	0.06042
453.5	0.06061
453	0.06022
452.5	0.06018
452	0.06025
451.5	0.05999
451	0.06031
450.5	0.06009
450	0.06021
449.5	0.05954
449	0.06019
448.5	0.05945
448	0.06014
447.5	0.05975
447	0.0602
446.5	0.05961
446	0.05998
445.5	0.05962
445	0.06016
444.5	0.05967
444	0.05981
443.5	0.05932
443	0.05968
442.5	0.05953
442	0.05945
441.5	0.05972
441	0.05931
440.5	0.05958
440	0.05924
439.5	0.05974
439	0.05949
438.5	0.05955
438	0.05931
437.5	0.05956
437	0.05919
436.5	0.05952
436	0.05927
435.5	0.06004
435	0.05952
434.5	0.05984
434	0.0597
433.5	0.0594
433	0.05941
432.5	0.05966
432	0.05971
431.5	0.05928
431	0.06006
430.5	0.05949
430	0.05986
429.5	0.05972
429	0.05992
428.5	0.05965
428	0.06
427.5	0.05951
427	0.05993
426.5	0.05965
426	0.06006
425.5	0.05964
425	0.05976
424.5	0.05979
424	0.05978
423.5	0.0601
423	0.05975
422.5	0.06002
422	0.05979
421.5	0.06033
421	0.05991
420.5	0.06023
420	0.05996
419.5	0.06051
419	0.06025
418.5	0.06059
418	0.05993
417.5	0.06066
417	0.06049
416.5	0.06036
416	0.06067
415.5	0.06058
415	0.06055
414.5	0.06066
414	0.06095
413.5	0.06061
413	0.06097
412.5	0.06088
412	0.06108
411.5	0.06094
411	0.06122
410.5	0.06078
410	0.06132
409.5	0.06099
409	0.06113
408.5	0.06105
408	0.06136
407.5	0.06127
407	0.06172
406.5	0.06149
406	0.06134
405.5	0.06158
405	0.06166
404.5	0.06166
404	0.06171
403.5	0.06202
403	0.06209
402.5	0.06212
402	0.06169
401.5	0.0624
401	0.06211
400.5	0.06243
400	0.06199
399.5	0.06238
399	0.06229
398.5	0.06261
398	0.06277
397.5	0.06277
397	0.06278
396.5	0.0629
396	0.06304
395.5	0.06311
395	0.06311
394.5	0.06334
394	0.0631
393.5	0.06309
393	0.06354
392.5	0.06372
392	0.06355
391.5	0.06324
391	0.06387
390.5	0.06372
390	0.06406
389.5	0.06396
389	0.06425
388.5	0.06404
388	0.0645
387.5	0.06444
387	0.06441
386.5	0.06458
386	0.06456
385.5	0.06502
385	0.06481
384.5	0.06493
384	0.06486
383.5	0.06504
383	0.06492
382.5	0.06562
382	0.06528
381.5	0.06529
381	0.06535
380.5	0.06553
380	0.06594
379.5	0.06578
379	0.06523
378.5	0.06647
378	0.06599
377.5	0.06586
377	0.06659
376.5	0.06595
376	0.06689
375.5	0.0671
375	0.06698
374.5	0.0671
374	0.06742
373.5	0.06698
373	0.06686
372.5	0.06716
372	0.0674
371.5	0.06739
371	0.06687
370.5	0.06796
370	0.06762
369.5	0.06833
369	0.06763
368.5	0.06819
368	0.06785
367.5	0.06823
367	0.06899
366.5	0.06878
366	0.06843
365.5	0.06895
365	0.06934
364.5	0.06829
364	0.06874
363.5	0.0692
363	0.06882
362.5	0.0684
362	0.06906
361.5	0.06996
361	0.0699
360.5	0.06973
360	0.07046
359.5	0.07058
359	0.07038
358.5	0.06895
358	0.0703
357.5	0.06946
357	0.07026
356.5	0.07064
356	0.0703
355.5	0.06988
355	0.06988
354.5	0.07146
354	0.07174
353.5	0.07115
353	0.07175
352.5	0.07143
352	0.07087
351.5	0.07129
351	0.07075
350.5	0.07096
350	0.07073
